?ID	?label	?type
"VO_0003642"	"Fluzone Quadrivalent 2017-2018 vaccine Injection"	"Class"
"VO_0003643"	"Fluzone Quadrivalent 2017-2018 vaccine 0.5 ML Injection"	"Class"
"VO_0003644"	"Fluzone Quadrivalent 2017-2018 vaccine Injectable Suspension"	"Class"
"VO_0003645"	"Fluzone Quadrivalent 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003646"	"Fluzone Quadrivalent 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003647"	"Fluzone Quadrivalent 2017-2018 vaccine 0.25 ML Prefilled Syringe"	"Class"
"VO_0003648"	"Fluzone Quadrivalent 2017-2018 vaccine 0.1 ML Prefilled Syringe"	"Class"
"VO_0003649"	"Fluzone Quadrivalent 2018-2019"	"Class"
"VO_0003650"	"Fluzone Quadrivalent 2018-2019 Injectable Product"	"Class"
"VO_0003651"	"influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluzone Quadrivalent 2018-2019]"	"Class"
"VO_0003652"	"Fluzone Quadrivalent 2018-2019 vaccine Injection"	"Class"
"VO_0003653"	"Fluzone Quadrivalent 2018-2019 vaccine 0.5 ML Injection"	"Class"
"VO_0003654"	"Fluzone Quadrivalent 2018-2019 vaccine Injectable Suspension"	"Class"
"VO_0003655"	"Fluzone Quadrivalent 2018-2019 Vaccine Prefilled Syringe"	"Class"
"VO_0003656"	"Fluzone Quadrivalent Pediatric Dose for 6-35 Months of Age 2018-2019 Vaccine 0.25 ML Prefilled Syringe"	"Class"
"VO_0003657"	"Fluzone Quadrivalent 2018-2019 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003658"	"influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.09 MG/ML"	"Class"
"VO_0003659"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML"	"Class"
"VO_0003660"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML"	"Class"
"VO_0003661"	"influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML"	"Class"
"VO_0003662"	"influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML"	"Class"
"VO_0003663"	"influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML"	"Class"
"VO_0003664"	"influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML"	"Class"
"VO_0003665"	"YF-Vax Injectable Product"	"Class"
"VO_0003666"	"YF-VAX Injection"	"Class"
"VO_0003667"	"YF-VAX 0.5 ML Injection"	"Class"
"VO_0003668"	"YF-Vax 4000 UNT/ML Injectable Suspension"	"Class"
"VO_0003669"	"YF-Vax Injectable Suspension"	"Class"
"VO_0003670"	"Yellow-Fever Virus Vaccine, 17D-204 strain 4000 UNT/ML [YF-Vax]"	"Class"
"VO_0003671"	"PedvaxHIB Injectable Product"	"Class"
"VO_0003672"	"Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML [PedvaxHIB]"	"Class"
"VO_0003673"	"PedvaxHIB vaccine Injection"	"Class"
"VO_0003674"	"PedvaxHIB vaccine 0.5 ML Injection"	"Class"
"VO_0003675"	"Fluvirin 2015-2016"	"Class"
"VO_0003676"	"Fluvirin 2015-2016 Injectable Product"	"Class"
"VO_0003677"	"influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluvirin 2015-2016]"	"Class"
"VO_0003678"	"Fluvirin 2015-2016 vaccine Injectable Suspension"	"Class"
"VO_0003679"	"Fluvirin 2015-2016 vaccine Prefilled Syringe"	"Class"
"VO_0003680"	"Fluvirin 2015-2016 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003681"	"Fluvirin 2016-2017"	"Class"
"VO_0003682"	"Fluvirin 2016-2017 Injectable Product"	"Class"
"VO_0003683"	"influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML [Fluvirin 2016-2017]"	"Class"
"VO_0003684"	"Fluvirin 2016-2017 vaccine Injectable Suspension"	"Class"
"VO_0003685"	"Fluvirin 2016-2017 vaccine Prefilled Syringe"	"Class"
"VO_0003686"	"Fluvirin 2016-2017 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003687"	"Fluvirin 2017-2018"	"Class"
"VO_0003688"	"Fluvirin 2017-2018 Injectable Product"	"Class"
"VO_0003689"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML [Fluvirin 2017-2018]"	"Class"
"VO_0003690"	"Fluvirin 2017-2018 vaccine Injectable Suspension"	"Class"
"VO_0003691"	"Fluvirin 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003692"	"Fluvirin 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003693"	"Fluarix Quadrivalent 2015-2016"	"Class"
"VO_0003694"	"Fluarix Quadrivalent 2015-2016 Injectable Product"	"Class"
"VO_0003695"	"influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluarix Quadrivalent 2015-2016]"	"Class"
"VO_0003696"	"FLUARIX QUADRIVALENT 2015-2016 vaccine Prefilled Syringe"	"Class"
"VO_0003697"	"FLUARIX QUADRIVALENT 2015-2016 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003698"	"Fluarix Quadrivalent 2016-2017"	"Class"
"VO_0003699"	"Fluarix Quadrivalent 2016-2017 Injectable Product"	"Class"
"VO_0003700"	"influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluarix Quadrivalent 2016-2017]"	"Class"
"VO_0003701"	"FLUARIX QUADRIVALENT 2016-2017 vaccine Prefilled Syringe"	"Class"
"VO_0003702"	"FLUARIX QUADRIVALENT 2016-2017 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003703"	"Fluarix Quadrivalent 2017-2018"	"Class"
"VO_0003704"	"Fluarix Quadrivalent 2017-2018 Injectable Product"	"Class"
"VO_0003705"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluarix Quadrivalent 2017-2018]"	"Class"
"VO_0003706"	"Fluarix Quadrivalent 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003707"	"Fluarix Quadrivalent 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003708"	"Fluarix Quadrivalent 2018-2019"	"Class"
"VO_0003709"	"Fluarix Quadrivalent 2018-2019 Injectable Product"	"Class"
"VO_0003710"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluarix Quadrivalent 2018-2019]"	"Class"
"VO_0003711"	"FLUARIX QUADRIVALENT 2018-2019 vaccine Prefilled Syringe"	"Class"
"VO_0003712"	"FLUARIX QUADRIVALENT 2018-2019 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003713"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen"	"Class"
"VO_0003714"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML"	"Class"
"VO_0003715"	"Afluria 2015-2016"	"Class"
"VO_0003716"	"Afluria 2015-2016 Injectable Product"	"Class"
"VO_0003717"	"influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Afluria 2015-2016]"	"Class"
"VO_0003718"	"afluria 2015-2016 vaccine Injectable Suspension"	"Class"
"VO_0003719"	"Afluria 2015-2016 Prefilled Syringe"	"Class"
"VO_0003720"	"Afluria 2015-2016 0.5 ML Prefilled Syringe"	"Class"
"VO_0003721"	"Afluria 2016-2017"	"Class"
"VO_0003722"	"Afluria 2016-2017 Injectable Product"	"Class"
"VO_0003723"	"influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML [Afluria 2016-2017]"	"Class"
"VO_0003724"	"Afluria 2016-2017 vaccine Injectable Suspension"	"Class"
"VO_0003725"	"Afluria 2016-2017 vaccine Prefilled Syringe"	"Class"
"VO_0003726"	"afluria 2016-2017 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003727"	"Afluria 2017-2018"	"Class"
"VO_0003728"	"Afluria 2017-2018 Injectable Product"	"Class"
"VO_0003729"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML [Afluria 2017-2018]"	"Class"
"VO_0003730"	"Afluria 2017-2018 vaccine Injectable Suspension"	"Class"
"VO_0003731"	"Afluria 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003732"	"Afluria 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003733"	"Afluria 2018-2019"	"Class"
"VO_0003734"	"Afluria 2018-2019 Injectable Product"	"Class"
"VO_0003735"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML [Afluria 2018-2019]"	"Class"
"VO_0003736"	"afluria 2018-2019 vaccine Injectable Suspension"	"Class"
"VO_0003737"	"Afluria 2018-2019 vaccine Prefilled Syringe"	"Class"
"VO_0003738"	"Afluria 2018-2019 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003739"	"Afluria Quadrivalent 2016-2017 Formula Injectable Product"	"Class"
"VO_0003740"	"influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Afluria Quadrivalent 2016-2017 Formula]"	"Class"
"VO_0003741"	"Afluria Quadrivalent 2016-2017 Formula Influenza Virus Vaccine Injectable Suspension"	"Class"
"VO_0003742"	"Afluria Quadrivalent 2016-2017 Formula Prefilled Syringe"	"Class"
"VO_0003743"	"Afluria Quadrivalent 2016-2017 Formula 0.5 ML Prefilled Syringe"	"Class"
"VO_0003744"	"Afluria Quadrivalent 2016-2017 Formula"	"Class"
"VO_0003745"	"Afluria Quadrivalent 2017-2018"	"Class"
"VO_0003746"	"Afluria Quadrivalent 2017-2018 Injectable Product"	"Class"
"VO_0003747"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Afluria Quadrivalent 2017-2018]"	"Class"
"VO_0003748"	"Afluria Quadrivalent 2017-2018 vaccine Injectable Suspension"	"Class"
"VO_0003749"	"Afluria Quadrivalent 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003750"	"Afluria Quadrivalent 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003751"	"Afluria Quadrivalent 2018-2019"	"Class"
"VO_0003752"	"Afluria Quadrivalent 2018-2019 Injectable Product"	"Class"
"VO_0003753"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Afluria Quadrivalent 2018-2019]"	"Class"
"VO_0003754"	"Afluria Quadrivalent 2018-2019 vaccine Injectable Suspension"	"Class"
"VO_0003755"	"Afluria Quadrivalent 2018-2019 vaccine Prefilled Syringe"	"Class"
"VO_0003756"	"Afluria Quadrivalent 2018-2019 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003757"	"Flulaval Quadrivalent 2016-2017"	"Class"
"VO_0003758"	"Flulaval Quadrivalent 2016-2017 Injectable Product"	"Class"
"VO_0003759"	"influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Flulaval Quadrivalent 2016-2017]"	"Class"
"VO_0003760"	"FLULAVAL QUADRIVALENT 2016-2017 vaccine Injectable Suspension"	"Class"
"VO_0003761"	"Flulaval Quadrivalent 2016-2017 vaccine Prefilled Syringe"	"Class"
"VO_0003762"	"Flulaval Quadrivalent 2016-2017 vaccine 0.5 Prefilled Syringe"	"Class"
"VO_0003763"	"FluLaval Quadrivalent 2015-2016"	"Class"
"VO_0003764"	"FluLaval Quadrivalent 2015-2016 Injectable Product"	"Class"
"VO_0003765"	"influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [FluLaval Quadrivalent 2015-2016]"	"Class"
"VO_0003766"	"FLULAVAL QUADRIVALENT 2015-2016 vaccine Injectable Suspension"	"Class"
"VO_0003767"	"Flulaval Quadrivalent 2017-2018"	"Class"
"VO_0003768"	"Flulaval Quadrivalent 2017-2018 Injectable Product"	"Class"
"VO_0003769"	"influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Flulaval Quadrivalent 2017-2018]"	"Class"
"VO_0003770"	"FLULAVAL QUADRIVALENT 2017-2018 vaccine Injectable Suspension"	"Class"
"VO_0003771"	"Flulaval Quadrivalent 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003772"	"Flulaval Quadrivalent 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003773"	"Flulaval Quadrivalent 2018-2019"	"Class"
"VO_0003774"	"Flulaval Quadrivalent 2018-2019 Injectable Product"	"Class"
"VO_0003775"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Flulaval Quadrivalent 2018-2019]"	"Class"
"VO_0003776"	"Flulaval Quadrivalent 2018-2019 vaccine Injectable Suspension"	"Class"
"VO_0003777"	"Flulaval Quadrivalent 2018-2019 vaccine Prefilled Syringe"	"Class"
"VO_0003778"	"Flulaval Quadrivalent 2018-2019 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003779"	"Flucelvax 2015-2016"	"Class"
"VO_0003780"	"Flucelvax 2015-2016 Injectable Product"	"Class"
"VO_0003781"	"influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML [Flucelvax 2015-2016]"	"Class"
"VO_0003782"	"FLUCELVAX 2015-2016 vaccine Prefilled Syringe"	"Class"
"VO_0003783"	"FLUCELVAX 2015-2016 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003784"	"Flucelvax Quadrivalent 2016-2017"	"Class"
"VO_0003785"	"Flucelvax Quadrivalent 2016-2017 Injectable Product"	"Class"
"VO_0003786"	"influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Hong Kong/259/2010 antigen 0.03 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML [Flucelvax Quadrivalent 2016-2017]"	"Class"
"VO_0003787"	"FLUCELVAX QUADRIVALENT 2016-2017 Prefilled Syringe"	"Class"
"VO_0003788"	"FLUCELVAX QUADRIVALENT 2016-2017 0.5 ML Prefilled Syringe"	"Class"
"VO_0003789"	"influenza B virus B/Hong Kong/259/2010 antigen"	"Class"
"VO_0003790"	"influenza B virus B/Hong Kong/259/2010 antigen 0.03 MG/ML"	"Class"
"VO_0003791"	"Flucelvax Quadrivalent 2017-2018"	"Class"
"VO_0003792"	"Flucelvax Quadrivalent 2017-2018 Injectable Product"	"Class"
"VO_0003793"	"influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Hong Kong/259/2010 antigen 0.03 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML [Flucelvax Quadrivalent 2017-2018]"	"Class"
"VO_0003794"	"FLUCELVAX Quadrivalent 2017-2018 Injectable Suspension"	"Class"
"VO_0003795"	"Flucelvax Quadrivalent 2017-2018 vaccine Prefilled Syringe"	"Class"
"VO_0003796"	"Flucelvax Quadrivalent 2017-2018 vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003797"	"Shingrix Injectable Product"	"Class"
"VO_0003798"	"Varicella zoster virus glycoprotein E, recombinant 0.1 MG/ML [Shingrix]"	"Class"
"VO_0003799"	"Shingrix vaccine 0.5 ML Injection"	"Class"
"VO_0003800"	"0.5 ML Shingrix 0.1 MG/ML Injection"	"Class"
"VO_0003801"	"Varicella zoster virus glycoprotein E"	"Class"
"VO_0003802"	"Varicella zoster virus glycoprotein E, recombinant"	"Class"
"VO_0003803"	"Varicella zoster virus glycoprotein E, recombinant 0.1 MG/ML"	"Class"
"VO_0003804"	"influenza A virus A/Bolivia/559/2013 (H1N1) antigen"	"Class"
"VO_0003805"	"influenza A virus A/Bolivia/559/2013 (H1N1) antigen 50000000 MG/ML"	"Class"
"VO_0003806"	"Flumist 2015-2016"	"Class"
"VO_0003807"	"Flumist Quadrivalent 2016-2017"	"Class"
"VO_0003808"	"Flumist Quadrivalent 2017-2018"	"Class"
"VO_0003809"	"FluMist Quadrivalent, 2015-2016 Formula Nasal Spray"	"Class"
"VO_0003810"	"influenza A virus A/Bolivia/559/2013 (H1N1) antigen 50000000 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 50000000 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 50000000 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 50000000 MG/ML [Flumist 2015-2016]"	"Class"
"VO_0003811"	"influenza A virus A/New Caledonia/71/2014 (H3N2) antigen"	"Class"
"VO_0003812"	"influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 50000000 MG/ML"	"Class"
"VO_0003813"	"influenza A virus A/Bolivia/559/2013 (H1N1) antigen 50000000 MG/ML / influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 50000000 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 50000000 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 50000000 MG/ML [Flumist Quadrivalent 2016-2017]"	"Class"
"VO_0003814"	"FluMist Quadrivalent, 2016-2017 Formula Nasal Spray"	"Class"
"VO_0003815"	"influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML [Flumist Quadrivalent 2017-2018]"	"Class"
"VO_0003816"	"FluMist Quadrivalent, 2017-2018 Formula Nasal Spray"	"Class"
"VO_0003817"	"influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML"	"Class"
"VO_0003818"	"influenza A virus A/Slovenia/2903/2015 (H1N1) antigen"	"Class"
"VO_0003819"	"influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML"	"Class"
"VO_0003820"	"Flumist Quadrivalent 2018-2019"	"Class"
"VO_0003821"	"influenza B virus B/Colorado/06/2017 antigen"	"Class"
"VO_0003822"	"influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML"	"Class"
"VO_0003823"	"influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML [Flumist Quadrivalent 2018-2019]"	"Class"
"VO_0003824"	"FluMist Quadrivalent, 2018-2019 Formula Nasal Spray"	"Class"
"VO_0003825"	"influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML"	"Class"
"VO_0003826"	"Havrix Injectable Product"	"Class"
"VO_0003827"	"Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML [Havrix]"	"Class"
"VO_0003828"	"HAVRIX pediatric/adolescent vaccine 720 UNT in 0.5 ML Injection"	"Class"
"VO_0003829"	"HAVRIX adult vaccine 1440 UNT in 1 ML Injection"	"Class"
"VO_0003830"	"HAVRIX Injection"	"Class"
"VO_0003831"	"Havrix, Hepatitis A Vaccine (Inactivated), (Pediatric Dose) 0.5 ML Prefilled Syringe"	"Class"
"VO_0003832"	"Havrix, Hepatitis A Vaccine (Inactivated), (Adult Dose) 1 ML Prefilled Syringe"	"Class"
"VO_0003833"	"Havrix Prefilled Syringe"	"Class"
"VO_0003834"	"poliovirus vaccine inactivated"	"Class"
"VO_0003835"	"poliovirus vaccine inactivated, type 1 (Mahoney)"	"Class"
"VO_0003836"	"poliovirus vaccine inactivated, type 2 (MEF-1)"	"Class"
"VO_0003837"	"poliovirus vaccine inactivated, type 3 (Saukett)"	"Class"
"VO_0003838"	"PEDIARIX Injectable Product"	"Class"
"VO_0003839"	"acellular pertussis vaccine, inactivated 0.116 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / Hepatitis B Surface Antigen Vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML [PEDIARIX]"	"Class"
"VO_0003840"	"PEDIARIX vaccine Prefilled Syringe"	"Class"
"VO_0003841"	"PEDIARIX vaccine 0.5 ML Prefilled Syringe"	"Class"
"VO_0003842"	"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML"	"Class"
"VO_0003843"	"poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML"	"Class"
"VO_0003844"	"poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML"	"Class"
"VO_0003845"	"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine"	"Class"
"VO_0003846"	"Ipol Injectable Product"	"Class"
"VO_0003847"	"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML [Ipol]"	"Class"
"VO_0003848"	"IPOL vaccine Injectable Solution"	"Class"
"VO_0003849"	"Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain"	"Class"
