ID,vaccine_label_in-VO,VIOLIN vaccine ID,violin_link,c_vaccine_name,pathogen,name different,Comment
VO:0002238,"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21)",2799,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2799,"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21)",,NO,
VO:0002238,"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21)",2800,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2800,"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21)",,NO,
VO:0002239,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47A5.20),2552,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2552,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47A5.20),,NO,
VO:0002239,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47A5.20),2551,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2551,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47A5.20),,NO,
VO:0002240,Canine Parvovirus Modified Live Virus Vaccine-Leptospira Canicola Icterohaemorrhagiae Bacterin (USDA: 47B1.20),2738,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2738,Canine Parvovirus Modified Live Virus Vaccine-Leptospira Canicola Icterohaemorrhagiae Bacterin (USDA: 47B1.20),,NO,
VO:0002240,Canine Parvovirus Modified Live Virus Vaccine-Leptospira Canicola Icterohaemorrhagiae Bacterin (USDA: 47B1.20),2739,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2739,Canine Parvovirus Modified Live Virus Vaccine-Leptospira Canicola Icterohaemorrhagiae Bacterin (USDA: 47B1.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2582,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2582,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2578,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2578,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2579,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2579,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2577,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2577,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2580,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2580,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002241,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),2581,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2581,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.20),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2588,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2588,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2584,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2584,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2585,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2585,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2583,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2583,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2586,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2586,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002242,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),2587,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2587,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin (USDA: 47C5.29),,NO,
VO:0002243,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),2554,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2554,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),,NO,
VO:0002243,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),2553,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2553,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),,NO,
VO:0002243,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),2555,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2555,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 47E5.20),,NO,
VO:0002244,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),2557,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2557,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),,NO,
VO:0002244,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),2556,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2556,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),,NO,
VO:0002244,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),2558,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2558,Canine Coronavirus Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 47E5.21),,NO,
VO:0002245,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),2682,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2682,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),,NO,
VO:0002245,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),2681,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2681,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),,NO,
VO:0002245,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),2683,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2683,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),,NO,
VO:0002245,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),2684,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2684,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),,NO,
VO:0002245,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),2685,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2685,Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47K1.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2609,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2609,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2610,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2610,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2608,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2608,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2611,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2611,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2612,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2612,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002246,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),2613,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2613,Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin (USDA: 47L9.20),,NO,
VO:0002247,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),2732,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2732,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),,NO,
VO:0002247,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),2731,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2731,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),,NO,
VO:0002247,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),2733,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2733,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),,NO,
VO:0002247,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),2734,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2734,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),,NO,
VO:0002247,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),2735,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2735,Canine Distemper-Hepatitis-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 47P9.22),,NO,
VO:0002248,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",2770,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2770,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",,NO,
VO:0002248,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",2768,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2768,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",,NO,
VO:0002248,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",2769,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2769,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20)",,NO,
VO:0002249,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",2773,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2773,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",,NO,
VO:0002249,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",2771,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2771,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",,NO,
VO:0002249,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",2772,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2772,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23)",,NO,
VO:0002250,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",2776,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2776,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",,NO,
VO:0002250,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",2774,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2774,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",,NO,
VO:0002250,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",2775,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2775,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24)",,NO,
VO:0002251,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",2779,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2779,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",,NO,
VO:0002251,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",2777,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2777,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",,NO,
VO:0002251,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",2778,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2778,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45)",,NO,
VO:0002252,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",2782,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2782,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",,NO,
VO:0002252,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",2780,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2780,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",,NO,
VO:0002252,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",2781,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=2781,"Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46)",,NO,
