ID,LABEL,inSubset,Parent,Parent (name),Equivalent Class,alternative label,term editor,Comment,immunizes host,immunizes against pathogen,has role,has component,has quality,has drug brand name,has drug dose form,has drug package,has drug supplier,has quantity,has component,has drug strength,JZ comment
VO:0017459,"poliovirus vaccine inactivated, type 1 (Mahoney) 160 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [T Polio Adsorbed]",vaccine,VO:0017674,"poliovirus vaccine inactivated, type 1 (Mahoney) and tetanus toxoid conjugate vaccine",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani|Poliovirus 1|Poliovirus 2|Poliovirus 3,licensed vaccine role,,vaccine organism inactivated,T Polio Adsorbed,,,,,"poliovirus vaccine inactivated, type 1 (Mahoney); tetanus toxoid vaccine, inactivated",160 UNT/ML; 10 UNT/ML,
VO:0017460,"poliovirus vaccine inactivated, type 1 (Mahoney) 160 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution",vaccine,VO:0017457,"poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani|Poliovirus 1|Poliovirus 2|Poliovirus 3,licensed vaccine role,,vaccine organism inactivated,,injectable solution,,,,"poliovirus vaccine inactivated, type 1 (Mahoney); tetanus toxoid vaccine, inactivated",160 UNT/ML; 10 UNT/ML,
VO:0017461,"poliovirus vaccine inactivated, type 1 (Mahoney) 160 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution [T Polio Adsorbed]",vaccine,VO:0017460,"poliovirus vaccine inactivated, type 1 (Mahoney) 160 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani|Poliovirus 1|Poliovirus 2|Poliovirus 3,licensed vaccine role,,vaccine organism inactivated,T Polio Adsorbed,injectable solution,,,,"poliovirus vaccine inactivated, type 1 (Mahoney); tetanus toxoid vaccine, inactivated",160 UNT/ML; 10 UNT/ML,
VO:0017462,"tetanus toxoid vaccine, inactivated 0.04 MG/ML",vaccine,VO:0003384,"tetanus toxoid vaccine, inactivated",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,,,,,"tetanus toxoid vaccine, inactivated",0.04 MG/ML,
VO:0017463,"tetanus toxoid vaccine, inactivated 0.088 MG/ML",vaccine,VO:0003384,"tetanus toxoid vaccine, inactivated",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,,,,,"tetanus toxoid vaccine, inactivated",0.088 MG/ML,
VO:0017464,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML",vaccine,VO:0003384,"tetanus toxoid vaccine, inactivated",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,,,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,
VO:0017465,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML [Tetanol]",vaccine,VO:0017464,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,,,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,
VO:0017466,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution",vaccine,VO:0017464,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,
VO:0017467,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution [Tetanol]",vaccine,VO:0017466,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,
VO:0017468,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution [Tetanol] Box of 1",vaccine,VO:0017467,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,
VO:0017469,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution Box of 1",vaccine,VO:0017466,"tetanus toxoid vaccine, inactivated 1.5 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",1.5 UNT/ML,equivalent
VO:0017470,"tetanus toxoid vaccine, inactivated 10 UNT/ML [Tetanol]",vaccine,VO:0003385,"tetanus toxoid vaccine, inactivated 10 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,,,,,"tetanus toxoid vaccine, inactivated",10 UNT/ML,
VO:0017471,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution",vaccine,VO:0003385,"tetanus toxoid vaccine, inactivated 10 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,,,,"tetanus toxoid vaccine, inactivated",10 UNT/ML,
VO:0017472,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution [Tetanol]",vaccine,VO:0017471,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,,,,"tetanus toxoid vaccine, inactivated",10 UNT/ML,
VO:0017473,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution [Tetanol] Box of 1",vaccine,VO:0017472,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",10 UNT/ML,
VO:0017474,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1",vaccine,VO:0017471,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",10 UNT/ML,equivalent
VO:0017475,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML",vaccine,VO:0003384,"tetanus toxoid vaccine, inactivated",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,,,,,"tetanus toxoid vaccine, inactivated",12.5 LFU/ML,
VO:0017476,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension",vaccine,VO:0017475,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,,,,"tetanus toxoid vaccine, inactivated",12.5 LFU/ML,
VO:0017477,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension Box of 10",vaccine,VO:0017476,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,Box of 10,,,"tetanus toxoid vaccine, inactivated",12.5 LFU/ML,equivalent
VO:0017478,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension Box of 20",vaccine,VO:0017476,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,Box of 20,,,"tetanus toxoid vaccine, inactivated",12.5 LFU/ML,equivalent
VO:0017479,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension Box of 5",vaccine,VO:0017476,"tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,Box of 5,,,"tetanus toxoid vaccine, inactivated",12.5 LFU/ML,equivalent
VO:0017480,"tetanus toxoid vaccine, inactivated 150 UNT/ML [T Immun]",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T Immun,,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017481,"tetanus toxoid vaccine, inactivated 150 UNT/ML [Tet Aktiv]",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tet Aktiv,,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017482,"tetanus toxoid vaccine, inactivated 150 UNT/ML [Tetanol]",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017483,"tetanus toxoid vaccine, inactivated 150 UNT/ML [T-Immun Immuno]",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T-Immun Immuno,,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017484,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [T Immun]",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T Immun,injectable solution,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017485,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [T Immun] Box of 1",vaccine,VO:0017484,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [T Immun]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T Immun,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017486,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [T Immun] Box of 10",vaccine,VO:0017484,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [T Immun]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T Immun,injectable solution,Box of 10,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017487,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tet Aktiv]",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tet Aktiv,injectable solution,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017488,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tet Aktiv] Box of 100",vaccine,VO:0017487,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tet Aktiv]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tet Aktiv,injectable solution,Box of 100,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017490,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 1",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017491,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 10",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 10,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017492,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 100",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 100,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017493,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 2",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 2,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017494,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 20",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 20,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017495,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol] Box of 50",vaccine,VO:0017489,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution [Tetanol]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,Tetanol,injectable solution,Box of 50,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017496,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 1",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 1,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017497,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 10",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 10,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017498,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 100",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 100,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017499,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 2",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 2,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017500,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 20",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 20,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017501,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 50",vaccine,VO:0017676,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Solution",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable solution,Box of 50,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
VO:0017502,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017503,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension [T-Immun Immuno]",vaccine,VO:0017502,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T-Immun Immuno,injectable suspension,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017504,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension [T-Immun Immuno] Box of 10",vaccine,VO:0017503,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension [T-Immun Immuno]",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,T-Immun Immuno,injectable suspension,Box of 10,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017505,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension Box of 10",vaccine,VO:0017502,"tetanus toxoid vaccine, inactivated 150 UNT/ML Injectable Suspension",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,injectable suspension,Box of 10,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,
VO:0017506,"tetanus toxoid vaccine, inactivated 150 UNT/ML Prefilled Syringe",vaccine,VO:0017684,"tetanus toxoid vaccine, inactivated 150 UNT/ML",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Clostridium tetani,licensed vaccine role,,vaccine organism inactivated,,prefilled syringe,,,,"tetanus toxoid vaccine, inactivated",150 UNT/ML,equivalent
