ID,LABEL in VO,OMOP concept ID,RxNorm ID,RxNorm OMOP extension ID,RxNorm Preferred Name,RxNorm Synonym,comment,template file name,repeat comment
VO:0018634,"Japanese encephalitis virus vaccine, inactivated 12 BAU/ML Injectable Suspension [Ixiaro]",36260315,,OMOP3111190,"Japanese encephalitis virus vaccine, inactivated 12 BAU/ML Injectable Suspension [Ixiaro]",,RxNorm Extension,vaccine,
VO:0018635,"Japanese encephalitis virus vaccine, inactivated Injectable Solution",36409578,,OMOP3101620,"Japanese encephalitis virus vaccine, inactivated Injectable Solution",,RxNorm Extension,vaccine,
VO:0018636,"Japanese encephalitis virus vaccine, inactivated Injectable Solution [Ixiaro]",36408840,,OMOP3100882,"Japanese encephalitis virus vaccine, inactivated Injectable Solution [Ixiaro]",,RxNorm Extension,vaccine,
VO:0018637,"Japanese encephalitis virus vaccine, inactivated Injectable Solution [Japanese encephalitis GCVC]",36409650,,OMOP3101692,"Japanese encephalitis virus vaccine, inactivated Injectable Solution [Japanese encephalitis GCVC]",,RxNorm Extension,vaccine,
VO:0018638,"Japanese encephalitis virus vaccine, inactivated Injectable Suspension [Ixiaro]",36891545,,OMOP990350,"Japanese encephalitis virus vaccine, inactivated Injectable Suspension [Ixiaro]",,RxNorm Extension,vaccine,
VO:0018639,"Japanese encephalitis virus vaccine, inactivated Injectable Suspension [Japanese encephalitis GCVC]",35770599,,OMOP2772060,"Japanese encephalitis virus vaccine, inactivated Injectable Suspension [Japanese encephalitis GCVC]",,RxNorm Extension,vaccine,
VO:0018640,"Japanese encephalitis virus vaccine, inactivated Injection",43296695,,OMOP572698,"Japanese encephalitis virus vaccine, inactivated Injection",,RxNorm Extension,vaccine,
VO:0018641,"Japanese encephalitis virus vaccine, inactivated Injection [Jespect]",43280330,,OMOP558073,"Japanese encephalitis virus vaccine, inactivated Injection [Jespect]",,RxNorm Extension,vaccine,
VO:0018642,"Japanese encephalitis virus vaccine, inactivated Injection [Je-Vax]",43515898,,OMOP2803013,"Japanese encephalitis virus vaccine, inactivated Injection [Je-Vax]",,RxNorm Extension,vaccine,
VO:0018643,"Japanese encephalitis virus vaccine, inactivated Prefilled Syringe [Japanese encephalitis GCVC]",21119475,,OMOP281370,"Japanese encephalitis virus vaccine, inactivated Prefilled Syringe [Japanese encephalitis GCVC]",,RxNorm Extension,vaccine,
VO:0018644,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Injectable Suspension",36789911,,OMOP4778156,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Injectable Suspension",,RxNorm Extension,vaccine,
VO:0018645,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Injectable Suspension [Gardasil]",36789910,,OMOP4778155,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Injectable Suspension [Gardasil]",,RxNorm Extension,vaccine,
VO:0018646,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Prefilled Syringe [Silgard]",41144528,,OMOP2342490,"L1 protein, Human papillomavirus type 11 Vaccine / L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine / L1 protein, Human papillomavirus type 6 Vaccine Prefilled Syringe [Silgard]",,RxNorm Extension,vaccine,
VO:0018647,"L1 protein, Human papillomavirus type 11 Vaccine 0.04 MG/ML",43264003,,OMOP558116,"L1 protein, Human papillomavirus type 11 Vaccine 0.04 MG/ML",,RxNorm Extension,vaccine,
VO:0018648,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Injection",36893469,,OMOP991852,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Injection",,RxNorm Extension,vaccine,
VO:0018649,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Injection [Cervarix]",36882767,,OMOP995487,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Injection [Cervarix]",,RxNorm Extension,vaccine,
VO:0018650,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Prefilled Syringe [Cervarix Grk]",40832060,,OMOP2030022,"L1 protein, Human papillomavirus type 16 Vaccine / L1 protein, Human papillomavirus type 18 Vaccine Prefilled Syringe [Cervarix Grk]",,RxNorm Extension,vaccine,
VO:0018651,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML",43264004,,OMOP558117,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML",,RxNorm Extension,vaccine,
VO:0018652,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML [Cervarix]",43269462,,OMOP558119,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML [Cervarix]",,RxNorm Extension,vaccine,
VO:0018653,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection",43275030,,OMOP558122,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection",,RxNorm Extension,vaccine,
VO:0018654,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix]",43280334,,OMOP558123,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix]",,RxNorm Extension,vaccine,
VO:0018655,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix] Box of 10",43258573,,OMOP558124,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix] Box of 10",,RxNorm Extension,vaccine,
VO:0018656,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix] Box of 20",43269464,,OMOP558125,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection [Cervarix] Box of 20",,RxNorm Extension,vaccine,
VO:0018657,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection Box of 10",43269463,,OMOP558120,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection Box of 10",,RxNorm Extension,vaccine,
VO:0018658,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection Box of 20",43275029,,OMOP558121,"L1 protein, Human papillomavirus type 16 Vaccine 0.02 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML Injection Box of 20",,RxNorm Extension,vaccine,
VO:0018659,"L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension [Cervarix] Box of 1",43161166,,OMOP484785,"L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension [Cervarix] Box of 1",,RxNorm Extension,vaccine,
VO:0018660,"L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension Box of 1",43139030,,OMOP484784,"L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension Box of 1",,RxNorm Extension,vaccine,
VO:0018661,"L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML",43258574,,OMOP558126,"L1 protein, Human papillomavirus type 18 Vaccine 0.02 MG/ML",,RxNorm Extension,vaccine,
VO:0018662,"L1 protein, Human papillomavirus type 6 Vaccine 0.02 MG/ML",43291182,,OMOP558109,"L1 protein, Human papillomavirus type 6 Vaccine 0.02 MG/ML",,RxNorm Extension,vaccine,
VO:0018663,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML",44065831,,OMOP1060462,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML",,RxNorm Extension,vaccine,
VO:0018664,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML [Mumpsvax]",44054289,,OMOP1048920,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML [Mumpsvax]",,RxNorm Extension,vaccine,
VO:0018665,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML Injectable Solution",44058422,,OMOP1053053,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML Injectable Solution",,RxNorm Extension,vaccine,
VO:0018666,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML Injectable Solution [Mumpsvax]",44124902,,OMOP1119533,"Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML Injectable Solution [Mumpsvax]",,RxNorm Extension,vaccine,
VO:0018667,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG",36074315,,OMOP4986341,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG",,RxNorm Extension,vaccine,
VO:0018668,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG [Rotarix]",36074314,,OMOP4986340,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG [Rotarix]",,RxNorm Extension,vaccine,
VO:0018669,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension",36074313,,OMOP4986339,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension",,RxNorm Extension,vaccine,
VO:0018670,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension [Rotarix]",36074312,,OMOP4986338,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018671,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension [Rotarix] by Glaxosmithkline",36074311,,OMOP4986337,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000 MG Oral Suspension [Rotarix] by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0018672,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000",35408000,,OMOP1141585,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000",,RxNorm Extension,vaccine,
VO:0018673,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 [Rotarix]",35406820,,OMOP1140405,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 [Rotarix]",,RxNorm Extension,vaccine,
VO:0018674,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension",35410483,,OMOP1144068,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension",,RxNorm Extension,vaccine,
VO:0018675,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix]",35410606,,OMOP1144191,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018676,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix] Box of 1",35412968,,OMOP1146553,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix] Box of 1",,RxNorm Extension,vaccine,
VO:0018677,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix] Box of 1 by Glaxosmithkline",35412519,,OMOP1146104,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension [Rotarix] Box of 1 by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0018678,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension Box of 1",35407383,,OMOP1140968,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 Powder for Oral Suspension Box of 1",,RxNorm Extension,vaccine,
VO:0018679,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML",43152382,,OMOP505444,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML",,RxNorm Extension,vaccine,
VO:0018680,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML [Rotarix]",43152383,,OMOP505445,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML [Rotarix]",,RxNorm Extension,vaccine,
VO:0018681,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension",43218260,,OMOP505446,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension",,RxNorm Extension,vaccine,
VO:0018682,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension [Rotarix]",43152384,,OMOP505450,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018683,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension [Rotarix] Box of 1",43141294,,OMOP505451,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension [Rotarix] Box of 1",,RxNorm Extension,vaccine,
VO:0018684,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension Box of 1",43207250,,OMOP505449,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 467000 PFU/ML Oral Suspension Box of 1",,RxNorm Extension,vaccine,
VO:0018685,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML",35412643,,OMOP1146228,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML",,RxNorm Extension,vaccine,
VO:0018686,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML [Rotarix]",35410295,,OMOP1143880,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML [Rotarix]",,RxNorm Extension,vaccine,
VO:0018687,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension",35406764,,OMOP1140349,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension",,RxNorm Extension,vaccine,
VO:0018688,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension [Rotarix]",35409842,,OMOP1143427,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018689,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension [Rotarix] Box of 1",35410605,,OMOP1144190,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension [Rotarix] Box of 1",,RxNorm Extension,vaccine,
VO:0018690,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension Box of 1",35412859,,OMOP1146444,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 667000 /ML Oral Suspension Box of 1",,RxNorm Extension,vaccine,
VO:0018691,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU",43185350,,OMOP505437,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU",,RxNorm Extension,vaccine,
VO:0018692,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU [Rotarix]",43141293,,OMOP505438,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU [Rotarix]",,RxNorm Extension,vaccine,
VO:0018693,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension",43163500,,OMOP505439,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension",,RxNorm Extension,vaccine,
VO:0018694,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix]",43185351,,OMOP505441,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018695,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix] Box of 1",43163501,,OMOP505442,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix] Box of 1",,RxNorm Extension,vaccine,
VO:0018696,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix] Box of 1 by Glaxosmithkline",43174506,,OMOP505443,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension [Rotarix] Box of 1 by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0018697,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension Box of 1",43174505,,OMOP505440,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 700000 PFU Powder for Oral Suspension Box of 1",,RxNorm Extension,vaccine,
VO:0018698,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain Powder for Oral Suspension",43163499,,OMOP505434,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain Powder for Oral Suspension",,RxNorm Extension,vaccine,
VO:0018699,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain Powder for Oral Suspension [Rotarix]",43185349,,OMOP505435,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain Powder for Oral Suspension [Rotarix]",,RxNorm Extension,vaccine,
VO:0018700,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID,43185265,,OMOP504787,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID,,RxNorm Extension,vaccine,
VO:0018701,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID [RUDIVAX],43218196,,OMOP504788,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID [RUDIVAX],,RxNorm Extension,vaccine,
VO:0018702,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension,43174434,,OMOP504789,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension,,RxNorm Extension,vaccine,
VO:0018703,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX],43218197,,OMOP504791,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX],,RxNorm Extension,vaccine,
VO:0018704,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX] Box of 1,43185267,,OMOP504792,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX] Box of 1,,RxNorm Extension,vaccine,
VO:0018705,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX] Box of 1 by Sanofi,43185268,,OMOP504793,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension [RUDIVAX] Box of 1 by Sanofi,,RxNorm Extension,vaccine,
VO:0018706,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension Box of 1,43185266,,OMOP504790,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 TCID Injectable Suspension Box of 1,,RxNorm Extension,vaccine,
VO:0018707,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT,44078295,,OMOP1072926,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT,,RxNorm Extension,vaccine,
VO:0018708,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT Injectable Solution,44071125,,OMOP1065756,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT Injectable Solution,,RxNorm Extension,vaccine,
VO:0018709,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT Injectable Solution by Iaf Biovac,44088007,,OMOP1082638,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1000 UNT Injectable Solution by Iaf Biovac,,RxNorm Extension,vaccine,
VO:0018710,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) Injectable Solution [Ervevax],40720032,,OMOP4737261,Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) Injectable Solution [Ervevax],,RxNorm Extension,vaccine,
