ID,LABEL,inSubset,subCategory,Parent,Parent (name),Equivalent Class,alternative ID,alternative label,definition,definition source,term editor,editor note,example of usage,term tracker item,comment,seeAlso,hasDbXref,VIOLIN vaccine ID,RxNORM ID,RxNORM Preferred Name,vaccine STN,FDA vaccine indications,status of vaccine development,NCBI GeneID,Unnamed: 25,trade name,vaccine package insert PDF URL,vaccine proper name,has vaccine ingredient,has vaccine active ingredient,immunizes host,immunizes against disease,immunizes against pathogen,is_distributed_by,is_distributed_by (name),is_manufactured_by,is_manufactured_by (name),has quality,has role,has part,has component,has prime vaccine,has vaccine component,has vaccine vector,has vaccine antigen,has subunit vaccine antigen,has subunit vaccine protective antigen,has vaccine protective antigen,has gene mutation,vaccine organism has mutation,has vaccine allergen,has function,expresses,is_specified_input_of,vaccinated in route,blocks transmission of pathogen via vaccine,vaccine immunity response transferrable to organism,associated axioms
VO:0003236,Hepatyrix,vaccine,,VO:0003229,Hepatitis A virus-Typhoid vaccine,,,,Vaccine which helps prevent hepatitis a and typhoid fever. this vaccine should only be given to adults and teenagers aged 15 years and above.,https://www.hpra.ie/img/uploaded/vaccines/PIL_PA1077099001.pdf,Kallan Roan|Oliver He,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,VO:0000690,GlaxoSmithKline plc,vaccine organism inactivated,combination vaccine role,,,,,,,,,,,,,,,intramuscular vaccination,,,,
VO:0003237,Hepatitis b surface antigen vaccine 0.01 mg/ml [recombivax],vaccine,,VO:0010737,Recombivax HB,,,,,http://purl.bioontology.org/ontology/RXNORM/830212,Khadeejah Khan|Oliver He,,,,,,,,830212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003238,0.5 ml hepatitis b surface antigen vaccine 0.01 mg/ml injection [recombivax],vaccine,,VO:0003237,Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [Recombivax],,,,,http://purl.bioontology.org/ontology/RXNORM/1658155,Khadeejah Khan|Oliver He,,,,,,,,1658155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003239,1 ml hepatitis b surface antigen vaccine 0.01 mg/ml prefilled syringe [recombivax],vaccine,,VO:0003237,Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [Recombivax],,,,,http://purl.bioontology.org/ontology/RXNORM/830245,Khadeejah Khan|Oliver He,,,,,,,,830245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003240,Bcg vaccine (by organon teknika),vaccine,,VO:0000771,BCG vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VO:0000697,Organon Teknika Corp LLC,,USA licensed vaccine role,,,,,,,,,,,,,,,percutaneous vaccination,,,,
VO:0003241,1 ml hepatitis b surface antigen vaccine 0.01 mg/ml injection [recombivax],vaccine,,VO:0003237,Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [Recombivax],,,,,http://purl.bioontology.org/ontology/RXNORM/1658150,Khadeejah Khan|Oliver He,,,,,,,,1658150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003242,Hepatitis b surface antigen vaccine injection [recombivax],vaccine,,VO:0010737,Recombivax HB,,,,,http://purl.bioontology.org/ontology/RXNORM/1657683,Khadeejah Khan|Oliver He,,,,,,,,1657683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003243,Hepatitis b surface antigen vaccine prefilled syringe [recombivax],vaccine,,VO:0010737,Recombivax HB,,,,,http://purl.bioontology.org/ontology/RXNORM/830244,Khadeejah Khan|Oliver He,,,,,,,,830244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003244,0.5 ml hepatitis b surface antigen vaccine 0.01 mg/ml prefilled syringe [recombivax],vaccine,,VO:0003243,Hepatitis B Surface Antigen Vaccine Prefilled Syringe [Recombivax],,,,,http://purl.bioontology.org/ontology/RXNORM/830253,Khadeejah Khan|Oliver He,,,,,,,,830253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003245,Recombivax injectable product,vaccine,,VO:0010737,Recombivax HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003246,Pneumococcal capsular polysaccharide type 8 vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854970,Khadeejah Khan|Oliver He,,,,,,,,854970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003248,Pneumococcal capsular polysaccharide type 3 vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854958,Khadeejah Khan|Oliver He,,,,,,,,854958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003249,Pneumococcal capsular polysaccharide type 33f vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854960,Khadeejah Khan|Oliver He,,,,,,,,854960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003250,Pneumococcal capsular polysaccharide type 6b vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854966,Khadeejah Khan|Oliver He,,,,,,,,854966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003251,Flu-imune,vaccine,,VO:0002495,"influenza vaccine (split virion, inactivated)",,,Flu-imune,Trivalent inactive influenza virus vaccine.,https://cvi.asm.org/content/cdli/1/1/16.full.pdf,Kallan Roan|Oliver He,,,,Vaccine sold for 1993-1994 influenza season.,,,,,,,,,,,,,,,,Homo sapiens,,,,,VO:0003089,Lederle Laboratories Division,vaccine organism inactivated,,,,,,,,,,,,,,,,,,,,
VO:0003252,Pneumococcal capsular polysaccharide type 23f vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854956,Khadeejah Khan|Oliver He,,,,,,,,854956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003253,Pneumococcal capsular polysaccharide type 7f vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854968,Khadeejah Khan|Oliver He,,,,,,,,854968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003254,Pneumococcal capsular polysaccharide type 9n vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854972,Khadeejah Khan|Oliver He,,,,,,,,854972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003255,Pneumococcal capsular polysaccharide type 5 vaccine,vaccine,,VO:0003284,pneumococcal capsular polysaccharide vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854972,Khadeejah Khan|Oliver He,,,,,,,,854972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003256,Hepatitis b surface antigen vaccine 0.02 mg/ml,vaccine,,VO:0003150,Hepatitis B surface antigen vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/797753,Khadeejah Khan|Oliver He,,,,,,,,797753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003257,Hepatitis b surface antigen vaccine 0.005 mg/ml,vaccine,,VO:0003150,Hepatitis B surface antigen vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/830236,Khadeejah Khan|Oliver He,,,,,,,,830236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003258,Hepatitis b surface antigen vaccine prefilled syringe [engerix-b],vaccine,,VO:0015019,Engerix-B Injectable Product,,,,,http://purl.bioontology.org/ontology/RXNORM/798427,Khadeejah Khan|Oliver He,,,,,,,,798427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003259,1 ml hepatitis b surface antigen vaccine 0.02 mg/ml injection,vaccine,,VO:0003421,Hepatitis B Surface Antigen Vaccine Injection,,,,,http://purl.bioontology.org/ontology/RXNORM/1658156,Khadeejah Khan|Oliver He,,,,,,,,1658156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003261,Qiv dresden,vaccine,,VO:0000642,Influenza virus vaccine,,,,Quadrivalent influenza vaccine against two influenza a strains and two influenza b strains.,https://www.ncbi.nlm.nih.gov/pubmed/24022123,Kallan Roan|Oliver He,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,VO:0000690,GlaxoSmithKline plc,vaccine organism inactivated,,,,,,,,,,,,,,,,,,,,
VO:0003262,0.5 ml hepatitis b surface antigen vaccine 0.02 mg/ml injection,vaccine,,VO:0003421,Hepatitis B Surface Antigen Vaccine Injection,,,,,http://purl.bioontology.org/ontology/RXNORM/1658142,Khadeejah Khan|Oliver He,,,,,,,,1658142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003263,Hepatitis b surface antigen vaccine 0.02 mg/ml [engerix-b],vaccine,,VO:0010711,Engerix-B,,,,,http://purl.bioontology.org/ontology/RXNORM/798422,Khadeejah Khan|Oliver He,,,,,,,,798422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003264,1 ml hepatitis b surface antigen vaccine 0.02 mg/ml prefilled syringe [engerix-b],vaccine,,VO:0003258,Hepatitis B Surface Antigen Vaccine Prefilled Syringe [Engerix-B],,,,,http://purl.bioontology.org/ontology/RXNORM/798428,Khadeejah Khan|Oliver He,,,,,,,,798428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003265,1 ml hepatitis b surface antigen vaccine 0.02 mg/ml injection [engerix-b],vaccine,,VO:0015020,Hepatitis B Surface Antigen Vaccine Injection [Engerix-B],,,,,http://purl.bioontology.org/ontology/RXNORM/1658157,Khadeejah Khan|Oliver He,,,,,,,,1658157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003266,0.5 ml hepatitis b surface antigen vaccine 0.02 mg/ml injection [engerix-b],vaccine,,VO:0015020,Hepatitis B Surface Antigen Vaccine Injection [Engerix-B],,,,,http://purl.bioontology.org/ontology/RXNORM/1658144,Khadeejah Khan|Oliver He,,,,,,,,1658144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003267,0.5 ml hepatitis b surface antigen vaccine 0.02 mg/ml prefilled syringe [engerix-b],vaccine,,VO:0003258,Hepatitis B Surface Antigen Vaccine Prefilled Syringe [Engerix-B],,,,,http://purl.bioontology.org/ontology/RXNORM/798430,Khadeejah Khan|Oliver He,,,,,,,,798430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003268,Infanrix quinta,vaccine,,VO:0000744,Diphtheria-Tetanus-Pertussis-Poliovirus-Haemophilus b vaccine,,,,"Combination vaccine against diphtheria, tetanus, pertussis, poliomyelitis, and haemophilus influenzae type b (hib).",https://www.mesvaccins.net/web/vaccines/15-infanrixquinta,Kallan Roan|Oliver He,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,VO:0000690,GlaxoSmithKline plc,vaccine organism inactivated,combination vaccine role,,,,,,,,,,,,,,,intramuscular vaccination,,,,
VO:0003269,Pneumococcal capsular polysaccharide type 12f vaccine 0.05 mg/ml,vaccine,,VO:0003218,pneumococcal capsular polysaccharide type 12F vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854937,Oliver He|Khadeejah Khan,,,,,,,,854937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003270,Hepatitis b surface antigen vaccine injection [heplisav-b],vaccine,,VO:0003965,Heplisav-B Injectable Product,,,,,http://purl.bioontology.org/ontology/RXNORM/1994350,,,,,,,,,1994350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003271,Infanrix penta,vaccine,,VO:0000743,Diphtheria-Tetanus-Pertussis-Poliovirus-Hepatitis B vaccine,,,,"Combination vaccine against diphtheria, tetanus, pertussis, hepatitis b, and poliovirus.",http://www.gsk.com.au/resources.ashx/vaccineproductschilddataproinfo/28/FileName/700FA5039310414550A80719A7B644CD/PI_Infanrix_Penta.pdf,Kallan Roan|Oliver He,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,VO:0000690,GlaxoSmithKline plc,,,,,,,,,,,,,,,,,intramuscular vaccination,,,,
VO:0003272,0.65 ml varicella-zoster virus vaccine live (oka-merck) strain 29800 unt/ml injection,vaccine,,VO:0003279,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML,,VO:0003280,,,http://purl.bioontology.org/ontology/RXNORM/1292432,,,,,,,,,1292432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003273,Varicella-zoster virus vaccine live (oka-merck) strain,vaccine,,VO:0000419,Varicella-zoster virus live vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/1292422,,,,,,,,,1292422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003274,Varicella-zoster virus vaccine live (oka-merck) strain injection,vaccine,,VO:0003273,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain,,,,,http://purl.bioontology.org/ontology/RXNORM/1658006,,,,,,,,,1658006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003275,Varicella-zoster virus vaccine live (oka-merck) strain 2700 unt/ml,vaccine,,VO:0003273,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain,,,,,http://purl.bioontology.org/ontology/RXNORM/1292423,,,,,,,,,1292423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003276,0.5 ml varicella-zoster virus vaccine live (oka-merck) strain 2700 unt/ml injection,vaccine,,VO:0003275,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2700 UNT/ML,,,,,http://purl.bioontology.org/ontology/RXNORM/1292457,,,,,,,,,1292457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003277,Varicella-zoster virus vaccine live (oka-merck) strain injectable product,vaccine,,VO:0000419,Varicella-zoster virus live vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/1292424,,,,,,,,,1292424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003278,Varicella-zoster virus vaccine live (oka-merck) strain 20000 unt/ml,vaccine,,VO:0003273,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain,,,,,http://purl.bioontology.org/ontology/RXNORM/1292436,,,,,,,,,1292436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003279,Varicella-zoster virus vaccine live (oka-merck) strain 29800 unt/ml,vaccine,,VO:0003273,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain,,,,,http://purl.bioontology.org/ontology/RXNORM/1292430,,,,,,,,,1292430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003281,Varicella-zoster virus vaccine live (oka-merck) strain injection [zostavax],vaccine,,VO:0000124,Zostavax,,,,,http://purl.bioontology.org/ontology/RXNORM/1658013,,,,,,,,,1658013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003282,Varicella-zoster virus vaccine live (oka-merck) strain 29800 unt/ml [zostavax],vaccine,,VO:0003281,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injection [Zostavax],,,,,http://purl.bioontology.org/ontology/RXNORM/1292433,,,,,,,,,1292433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003283,0.65 ml varicella-zoster virus vaccine live (oka-merck) strain 29800 unt/ml injection [zostavax],vaccine,,VO:0003282,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML [Zostavax],,,,,http://purl.bioontology.org/ontology/RXNORM/1292435,,,,,,,,,1292435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003284,Pneumococcal capsular polysaccharide vaccine,vaccine,,VO:0000675,Streptococcus pneumoniae vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003285,Streptococcus pneumoniae capsular antigen diphtheria crm197 protein conjugate vaccine,vaccine,,VO:0000675,Streptococcus pneumoniae vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003286,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003335,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901622,Khadeejah Khan|Oliver He,,,,,,,,901622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003287,Streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003340,Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901627,Khadeejah Khan|Oliver He,,,,,,,,901627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003288,Streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003342,Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901630,Khadeejah Khan|Oliver He,,,,,,,,901630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003289,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003334,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901621,Khadeejah Khan|Oliver He,,,,,,,,901621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003290,Streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine 0.0088 mg/ml,vaccine,,VO:0003345,Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901635,Khadeejah Khan|Oliver He,,,,,,,,901635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003291,Streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003346,Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901638,Khadeejah Khan|Oliver He,,,,,,,,901638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003292,Streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003339,Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901626,Khadeejah Khan|Oliver He,,,,,,,,901626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003293,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003341,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901629,Khadeejah Khan|Oliver He,,,,,,,,901629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003294,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003343,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901632,Khadeejah Khan|Oliver He,,,,,,,,901632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003295,Streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003344,Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901634,Khadeejah Khan|Oliver He,,,,,,,,901634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003296,Streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003338,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901625,Khadeejah Khan|Oliver He,,,,,,,,901625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003297,Streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003337,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901623,Khadeejah Khan|Oliver He,,,,,,,,901623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003298,Streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine 0.0044 mg/ml,vaccine,,VO:0003333,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/901637,Khadeejah Khan|Oliver He,,,,,,,,901637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003299,"L1 protein, human papillomavirus vaccine",vaccine,,VO:0000667,human papillomavirus vaccine,,,,,,Khadeejah Khan|Oliver He,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003300,"L1 protein, human papillomavirus type 6 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/798268,Khadeejah Khan|Oliver He,,,,,,,,798268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003301,"L1 protein, human papillomavirus type 11 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/798262,Khadeejah Khan|Oliver He,,,,,,,,798262,,,,,,,,,,,,,,,,,,,,,"L1 protein, Human papillomavirus type 52 Vaccine",,,,,,,,,,,,,,,,,,
VO:0003302,"L1 protein, human papillomavirus type 18 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/798266,Khadeejah Khan|Oliver He,,,,,,,,798266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003303,"L1 protein, human papillomavirus type 16 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/798264,Khadeejah Khan|Oliver He,,,,,,,,798264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003304,"L1 protein, human papillomavirus type 31 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/1596930,Khadeejah Khan|Oliver He,,,,,,,,1596930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003305,"L1 protein, human papillomavirus type 33 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/1596931,Khadeejah Khan|Oliver He,,,,,,,,1596931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003306,"L1 protein, human papillomavirus type 45 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/1596932,Khadeejah Khan|Oliver He,,,,,,,,1596932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003307,"L1 protein, human papillomavirus type 52 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/1596933,Khadeejah Khan|Oliver He,,,,,,,,1596933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003308,"L1 protein, human papillomavirus type 58 vaccine",vaccine,,VO:0003299,"L1 protein, Human papillomavirus Vaccine",,,,,http://purl.bioontology.org/ontology/RXNORM/1596934,Khadeejah Khan|Oliver He,,,,,,,,1596934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003309,Pneumococcal capsular polysaccharide type 23f vaccine 0.05 mg/ml,vaccine,,VO:0003252,pneumococcal capsular polysaccharide type 23F vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854957,Khadeejah Khan|Oliver He,,,,,,,,854957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003310,Pneumococcal capsular polysaccharide type 14 vaccine 0.05 mg/ml,vaccine,,VO:0003219,pneumococcal capsular polysaccharide type 14 vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854939,Khadeejah Khan|Oliver He,,,,,,,,854939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003311,Pneumococcal capsular polysaccharide type 7f vaccine 0.05 mg/ml,vaccine,,VO:0003253,pneumococcal capsular polysaccharide type 7F vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854969,Khadeejah Khan|Oliver He,,,,,,,,854969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0003312,Pneumococcal capsular polysaccharide type 5 vaccine 0.05 mg/ml,vaccine,,VO:0003255,pneumococcal capsular polysaccharide type 5 vaccine,,,,,http://purl.bioontology.org/ontology/RXNORM/854965,Khadeejah Khan|Oliver He,,,,,,,,854965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
