ID,LABEL in VO,OMOP concept ID
VO:0018026,"poliovirus vaccine inactivated, type 1 (Mahoney) 1000000 CELLS / poliovirus vaccine inactivated, type 2 (MEF-1) 100000 CELLS / poliovirus vaccine inactivated, type 3 (Saukett) 300000 CELLS Injectable Suspension [Polio Sabin-Rit Multi]",43661321
VO:0018027,"poliovirus vaccine inactivated, type 1 (Mahoney) 2000000 CELLS/ML",43841146
VO:0018028,"poliovirus vaccine inactivated, type 1 (Mahoney) 2000000 CELLS/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 200000 CELLS/ML / poliovirus vaccine inactivated, type 3 (Saukett) 600000 CELLS/ML [Polio Sabin-S]",43643211
VO:0018029,"poliovirus vaccine inactivated, type 1 (Mahoney) 2000000 CELLS/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 200000 CELLS/ML / poliovirus vaccine inactivated, type 3 (Saukett) 600000 CELLS/ML Injectable Suspension",43679265
VO:0018030,"poliovirus vaccine inactivated, type 1 (Mahoney) 2000000 CELLS/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 200000 CELLS/ML / poliovirus vaccine inactivated, type 3 (Saukett) 600000 CELLS/ML Injectable Suspension [Polio Sabin-S]",43768971
VO:0018031,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML",43269418
VO:0018032,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML [Ipol]",43258537
VO:0018033,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injectable Solution",587995
VO:0018034,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injectable Solution [Ipol]",43258538
VO:0018035,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injectable Solution [Ipol] Box of 10",43285775
VO:0018036,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injectable Solution Box of 10",587297
VO:0018037,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injection",43280300
VO:0018038,"poliovirus vaccine inactivated, type 1 (Mahoney) 40 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML Injection Box of 10",43274980
VO:0018039,"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML Injectable Solution Box of 5",44110095
VO:0018040,"poliovirus vaccine inactivated, type 2 (MEF-1) 100000 CELLS",43607038
VO:0018041,"poliovirus vaccine inactivated, type 2 (MEF-1) 200000 CELLS/ML",43589007
VO:0018042,"poliovirus vaccine inactivated, type 2 (MEF-1) 8 UNT/ML",43285778
VO:0018043,"poliovirus vaccine inactivated, type 3 (Saukett) 300000 CELLS",43841150
VO:0018044,"poliovirus vaccine inactivated, type 3 (Saukett) 32 UNT/ML",43291145
VO:0018045,"poliovirus vaccine inactivated, type 3 (Saukett) 600000 CELLS/ML",43607039
VO:0018048,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML / Mumps Vaccine 35000 PFU/ML / Rubella virus 1400 PFU/ML / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution",43684195
VO:0018049,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML / Mumps Vaccine 35000 PFU/ML / Rubella virus 1400 PFU/ML / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution [Priorix-Tetra]",43828038
VO:0018050,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 17500 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Injectable Suspension",43219807
VO:0018051,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 17500 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Injectable Suspension Box of 1",43208806
VO:0018052,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution",36896194
VO:0018053,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix]",43630196
VO:0018054,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 10",43612084
VO:0018055,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 10 by Glaxosmithkline",43702265
VO:0018056,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 100",43612085
VO:0018057,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 100 by Glaxosmithkline",43791877
VO:0018058,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 20",43719979
VO:0018059,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 20 by Glaxosmithkline",43594116
VO:0018060,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 25",43594117
VO:0018061,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 25 by Glaxosmithkline",43846149
VO:0018062,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 40",43630198
VO:0018063,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] Box of 40 by Glaxosmithkline",43846150
VO:0018064,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Mmr Priorix] by Glaxosmithkline",43630197
VO:0018065,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra]",43612086
VO:0018066,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 10",43648260
VO:0018067,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 10 by Glaxosmithkline",43828119
VO:0018068,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 100",43774094
VO:0018069,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 100 by Glaxosmithkline",43594118
VO:0018070,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 20",43810038
VO:0018071,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 20 by Glaxosmithkline",43810039
VO:0018072,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 50",43666379
VO:0018073,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] Box of 50 by Glaxosmithkline",43648261
VO:0018074,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution [Priorix-Tetra] by Glaxosmithkline",43666378
VO:0018075,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 10",43702264
VO:0018076,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 100",43810037
VO:0018077,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 20",43828118
VO:0018078,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 25",43791876
VO:0018079,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 40",43864419
VO:0018080,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 1400 PFU/ML Injectable Solution Box of 50",43630195
VO:0018081,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 25000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Injectable Suspension",35414596
VO:0018082,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 25000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Injectable Suspension Box of 1",35414666
VO:0018083,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 25000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Injectable Suspension Box of 1 by Sanofi",35414588
VO:0018084,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution",43738120
VO:0018085,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix]",43756059
VO:0018086,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix] Box of 10",43864420
VO:0018087,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix] Box of 10 by Glaxosmithkline",43774095
VO:0018088,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix] Box of 20",43648262
VO:0018089,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix] Box of 20 by Glaxosmithkline",43774096
VO:0018090,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution [Priorix] by Glaxosmithkline",43846151
VO:0018091,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution Box of 10",43791878
VO:0018092,"0.5 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 TCID/ML Injectable Solution Box of 20",43702266
VO:0018093,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 7000 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Prefilled Syringe",43197968
VO:0018094,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 7000 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Prefilled Syringe [Priorix]",43165018
VO:0018095,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 7000 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Prefilled Syringe [Priorix] Box of 1",43176036
VO:0018096,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 7000 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Prefilled Syringe [Priorix] Box of 1 by Glaxosmithkline",43176037
VO:0018097,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 1400 PFU/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 7000 PFU/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 1400 PFU/ML Prefilled Syringe Box of 1",43154002
VO:0018098,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Prefilled Syringe",35414574
VO:0018099,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Prefilled Syringe [Priorix]",35414639
VO:0018100,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Prefilled Syringe [Priorix] Box of 1",35414565
VO:0018101,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Prefilled Syringe [Priorix] Box of 1 by Glaxosmithkline",35414614
VO:0018102,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 /ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 /ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 /ML Prefilled Syringe Box of 1",35414635
VO:0018103,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution",44132778
VO:0018104,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution Box of 10",44132694
VO:0018105,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 10000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution Box of 10 by Merck",44132767
VO:0018106,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 20000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution",44132840
VO:0018107,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 20000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution [Priorix]",44132796
VO:0018108,"0.5 ML MEASLES VIRUS VACCINE,LIVE ATTENUATED 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 20000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML Injectable Solution [Priorix] by Glaxosmithkline",44132633
VO:0018109,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution",43698683
VO:0018110,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution [Priorix]",43806387
VO:0018111,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution [Priorix] Box of 100",43608546
VO:0018112,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution [Priorix] Box of 100 by Glaxosmithkline",43626502
VO:0018113,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution [Priorix] by Glaxosmithkline",43662814
VO:0018114,"1 ML Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 700 PFU/ML Injectable Solution Box of 100",43770505
VO:0018115,Measles Vaccine / Mumps Vaccine / Rubella virus vaccine / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution,40892713
VO:0018116,Measles Vaccine / Mumps Vaccine / Rubella virus vaccine / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [Priorix],41049414
VO:0018117,Measles Vaccine / Mumps Vaccine / Rubella virus vaccine / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [ProQuad],44164545
VO:0018118,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injectable Solution",36407293
VO:0018119,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injectable Solution [M-M-R II]",36403478
VO:0018120,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injectable Solution [M-M-RVAXPRO]",36407367
VO:0018121,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injectable Solution [Priorix]",36406599
VO:0018122,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injection",21158545
VO:0018123,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injection [M-M-R II]",21021052
VO:0018124,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injection [M-M-RVAXPRO]",36404258
VO:0018125,"Measles Vaccine / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella virus vaccine Injection [Priorix]",21070186
VO:0018126,"Measles Virus Vaccine Live, Enders' attenuated Edmonston strain / Mumps Vaccine / Rubella virus / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution",43855698
VO:0018127,"Measles Virus Vaccine Live, Enders' attenuated Edmonston strain / Mumps Vaccine / Rubella virus / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [Priorix-Tetra]",43783606
VO:0018128,"Measles Virus Vaccine Live, Enders' attenuated Edmonston strain / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution",44094493
VO:0018129,"Measles Virus Vaccine Live, Enders' attenuated Edmonston strain / Mumps Virus Vaccine Live, Jeryl Lynn Strain / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) Injectable Solution",40753443
